"","ccode1","country_name","year","init","init_autoc","init_democ","democracynosuff","suffrage","autocracy","polity","wcivillibs","nuclear"
"412",42,"Dominican Republic",1949,1,0,0,0,0,1,-9,0.489,0
"413",42,"Dominican Republic",1950,0,0,0,0,0,1,-9,0.489,0
"414",42,"Dominican Republic",1951,0,0,0,0,0,1,-9,0.489,0
"415",42,"Dominican Republic",1952,0,0,0,0,0,1,-9,0.489,0
"416",42,"Dominican Republic",1953,0,0,0,0,0,1,-9,0.489,0
"417",42,"Dominican Republic",1954,0,0,0,0,0,1,-9,0.489,0
"418",42,"Dominican Republic",1955,0,0,0,0,0,1,-9,0.489,0
"419",42,"Dominican Republic",1956,0,0,0,0,0,1,-9,0.489,0
"420",42,"Dominican Republic",1957,0,0,0,0,0,1,-9,0.489,0
"421",42,"Dominican Republic",1958,0,0,0,0,0,1,-9,0.489,0
"422",42,"Dominican Republic",1959,0,0,0,0,0,1,-9,0.489,0
"423",42,"Dominican Republic",1960,0,0,0,0,0,1,-9,0.489,0
"424",42,"Dominican Republic",1962,0,0,0,0,1,0,8,0.535,0
"425",42,"Dominican Republic",1966,0,0,0,0,0,1,-3,0.579,0
"426",42,"Dominican Republic",1967,0,0,0,0,0,1,-3,0.587,0
"427",42,"Dominican Republic",1968,0,0,0,0,0,1,-3,0.587,0
"428",42,"Dominican Republic",1969,0,0,0,0,0,1,-3,0.587,0
"429",42,"Dominican Republic",1970,0,0,0,0,0,1,-3,0.587,0
"430",42,"Dominican Republic",1971,0,0,0,0,0,1,-3,0.587,0
"431",42,"Dominican Republic",1972,0,0,0,0,0,1,-3,0.587,0
"432",42,"Dominican Republic",1973,0,0,0,0,0,1,-3,0.587,0
"433",42,"Dominican Republic",1974,0,0,0,0,0,1,-3,0.587,0
"434",42,"Dominican Republic",1975,0,0,0,0,0,1,-3,0.587,0
"435",42,"Dominican Republic",1976,0,0,0,0,0,1,-3,0.587,0
"436",42,"Dominican Republic",1977,0,0,0,0,0,1,-3,0.587,0
"437",42,"Dominican Republic",1978,0,0,0,0,1,0,6,0.587,0
"438",42,"Dominican Republic",1979,0,0,0,0,1,0,6,0.743,0
"439",42,"Dominican Republic",1980,0,0,0,0,1,0,6,0.743,0
"440",42,"Dominican Republic",1981,0,0,0,0,1,0,6,0.743,0
"441",42,"Dominican Republic",1982,0,0,0,0,1,0,6,0.743,0
"442",42,"Dominican Republic",1983,0,0,0,0,1,0,6,0.801,0
"443",42,"Dominican Republic",1984,0,0,0,0,1,0,6,0.801,0
"444",42,"Dominican Republic",1985,0,0,0,0,1,0,6,0.801,0
"445",42,"Dominican Republic",1986,1,0,0,0,1,0,6,0.801,0
"446",42,"Dominican Republic",1987,1,0,0,0,1,0,6,0.801,0
"447",42,"Dominican Republic",1988,0,0,0,0,1,0,6,0.801,0
"448",42,"Dominican Republic",1989,0,0,0,0,1,0,6,0.804,0
"449",42,"Dominican Republic",1990,0,0,0,0,1,0,6,0.804,0
"450",42,"Dominican Republic",1991,0,0,0,0,1,0,6,0.804,0
"451",42,"Dominican Republic",1992,0,0,0,0,1,0,6,0.804,0
"452",42,"Dominican Republic",1993,0,0,0,0,1,0,6,0.804,0
"453",42,"Dominican Republic",1994,1,0,1,0,1,1,5,0.804,0
"454",42,"Dominican Republic",1995,0,0,0,0,1,1,5,0.804,0
"455",42,"Dominican Republic",1996,0,0,0,0,1,0,8,0.804,0
"456",42,"Dominican Republic",1997,0,0,0,0,1,0,8,0.833,0
"457",42,"Dominican Republic",1998,0,0,0,0,1,0,8,0.833,0
"458",42,"Dominican Republic",1999,0,0,0,0,1,0,8,0.833,0
"459",42,"Dominican Republic",2000,0,0,0,0,1,0,8,0.833,0
"460",42,"Dominican Republic",2001,0,0,0,0,1,0,8,0.833,0
"461",42,"Dominican Republic",2002,0,0,0,0,1,0,8,0.834,0
"462",42,"Dominican Republic",2003,0,0,0,0,1,0,8,0.834,0
"463",42,"Dominican Republic",2004,0,0,0,0,1,0,8,0.834,0
"464",42,"Dominican Republic",2005,0,0,0,0,1,0,8,0.834,0
"465",42,"Dominican Republic",2006,0,0,0,0,1,0,8,0.859,0
"466",42,"Dominican Republic",2007,0,0,0,0,1,0,8,0.859,0
"467",51,"Jamaica",1962,0,0,0,0,1,0,10,0.657,0
"468",51,"Jamaica",1963,0,0,0,0,1,0,10,0.75,0
"469",51,"Jamaica",1964,0,0,0,0,1,0,10,0.75,0
"470",51,"Jamaica",1965,0,0,0,0,1,0,10,0.75,0
"471",51,"Jamaica",1966,0,0,0,0,1,0,10,0.75,0
"472",51,"Jamaica",1967,0,0,0,0,1,0,10,0.664,0
"473",51,"Jamaica",1968,0,0,0,0,1,0,10,0.664,0
"474",51,"Jamaica",1969,0,0,0,0,1,0,10,0.664,0
"475",51,"Jamaica",1970,0,0,0,0,1,0,10,0.699,0
"476",51,"Jamaica",1971,0,0,0,0,1,0,10,0.699,0
"477",51,"Jamaica",1972,0,0,0,0,1,0,10,0.699,0
"478",51,"Jamaica",1973,0,0,0,0,1,0,10,0.759,0
"479",51,"Jamaica",1974,0,0,0,0,1,0,10,0.759,0
"480",51,"Jamaica",1975,0,0,0,0,1,0,10,0.797,0
"481",51,"Jamaica",1976,0,0,0,0,1,0,10,0.797,0
"482",51,"Jamaica",1977,0,0,0,0,1,0,10,0.797,0
"483",51,"Jamaica",1978,0,0,0,0,1,0,10,0.797,0
"484",51,"Jamaica",1979,0,0,0,0,1,0,10,0.797,0
"485",51,"Jamaica",1980,0,0,0,0,1,0,10,0.797,0
"486",51,"Jamaica",1981,0,0,0,0,1,0,10,0.837,0
"487",51,"Jamaica",1982,0,0,0,0,1,0,10,0.837,0
"488",51,"Jamaica",1983,0,0,0,0,1,0,10,0.837,0
"489",51,"Jamaica",1984,0,0,0,0,1,0,10,0.837,0
"490",51,"Jamaica",1985,0,0,0,0,1,0,10,0.837,0
"491",51,"Jamaica",1986,0,0,0,0,1,0,10,0.837,0
"492",51,"Jamaica",1987,0,0,0,0,1,0,10,0.837,0
"493",51,"Jamaica",1988,0,0,0,0,1,0,10,0.837,0
"494",51,"Jamaica",1989,0,0,0,0,1,0,10,0.837,0
"495",51,"Jamaica",1990,0,0,0,0,1,0,10,0.837,0
"496",51,"Jamaica",1991,0,0,0,0,1,0,10,0.839,0
"497",51,"Jamaica",1992,0,0,0,0,1,0,10,0.839,0
"498",51,"Jamaica",1993,0,0,0,0,1,0,9,0.839,0
"499",51,"Jamaica",1994,0,0,0,0,1,0,9,0.839,0
"500",51,"Jamaica",1995,0,0,0,0,1,0,9,0.839,0
"501",51,"Jamaica",1996,0,0,0,0,1,0,9,0.839,0
"502",51,"Jamaica",1997,0,0,0,0,1,0,9,0.839,0
"503",51,"Jamaica",1998,0,0,0,0,1,0,9,0.839,0
"504",51,"Jamaica",1999,0,0,0,0,1,0,9,0.839,0
"505",51,"Jamaica",2000,0,0,0,0,1,0,9,0.839,0
"506",51,"Jamaica",2001,0,0,0,0,1,0,9,0.839,0
"507",51,"Jamaica",2002,0,0,0,0,1,0,9,0.839,0
"508",51,"Jamaica",2003,0,0,0,0,1,0,9,0.839,0
"509",51,"Jamaica",2004,0,0,0,0,1,0,9,0.839,0
"510",51,"Jamaica",2005,0,0,0,0,1,0,9,0.839,0
"511",51,"Jamaica",2006,0,0,0,0,1,0,9,0.839,0
"512",51,"Jamaica",2007,0,0,0,0,1,0,9,0.839,0
"513",52,"Trinidad and Tobago",1962,0,0,0,0,1,0,8,0.88,0
"514",52,"Trinidad and Tobago",1963,0,0,0,0,1,0,8,0.88,0
"515",52,"Trinidad and Tobago",1964,0,0,0,0,1,0,8,0.88,0
"516",52,"Trinidad and Tobago",1965,0,0,0,0,1,0,8,0.88,0
"517",52,"Trinidad and Tobago",1966,0,0,0,0,1,0,8,0.88,0
"518",52,"Trinidad and Tobago",1967,0,0,0,0,1,0,8,0.88,0
"519",52,"Trinidad and Tobago",1968,0,0,0,0,1,0,8,0.88,0
"520",52,"Trinidad and Tobago",1969,0,0,0,0,1,0,8,0.88,0
"521",52,"Trinidad and Tobago",1970,0,0,0,0,1,0,8,0.907,0
"522",52,"Trinidad and Tobago",1971,0,0,0,0,1,0,8,0.907,0
"523",52,"Trinidad and Tobago",1972,0,0,0,0,1,0,8,0.907,0
"524",52,"Trinidad and Tobago",1973,0,0,0,0,1,0,8,0.907,0
"525",52,"Trinidad and Tobago",1974,0,0,0,0,1,0,8,0.907,0
"526",52,"Trinidad and Tobago",1975,0,0,0,0,1,0,8,0.907,0
"527",52,"Trinidad and Tobago",1976,0,0,0,0,1,0,8,0.907,0
"528",52,"Trinidad and Tobago",1977,0,0,0,0,1,0,8,0.907,0
"529",52,"Trinidad and Tobago",1978,0,0,0,0,1,0,8,0.859,0
"530",52,"Trinidad and Tobago",1979,0,0,0,0,1,0,8,0.859,0
"531",52,"Trinidad and Tobago",1980,0,0,0,0,1,0,8,0.859,0
"532",52,"Trinidad and Tobago",1981,0,0,0,0,1,0,8,0.859,0
"533",52,"Trinidad and Tobago",1982,0,0,0,0,1,0,8,0.859,0
"534",52,"Trinidad and Tobago",1983,0,0,0,0,1,0,8,0.859,0
"535",52,"Trinidad and Tobago",1984,0,0,0,0,1,0,9,0.859,0
"536",52,"Trinidad and Tobago",1985,0,0,0,0,1,0,9,0.859,0
"537",52,"Trinidad and Tobago",1986,0,0,0,0,1,0,9,0.859,0
"538",52,"Trinidad and Tobago",1987,0,0,0,0,1,0,9,0.859,0
"539",52,"Trinidad and Tobago",1988,0,0,0,0,1,0,9,0.859,0
"540",52,"Trinidad and Tobago",1989,0,0,0,0,1,0,9,0.859,0
"541",52,"Trinidad and Tobago",1990,0,0,0,0,1,0,9,0.859,0
"542",52,"Trinidad and Tobago",1991,0,0,0,0,1,0,9,0.859,0
"543",52,"Trinidad and Tobago",1992,0,0,0,0,1,0,9,0.859,0
"544",52,"Trinidad and Tobago",1993,0,0,0,0,1,0,9,0.859,0
"545",52,"Trinidad and Tobago",1994,0,0,0,0,1,0,9,0.859,0
"546",52,"Trinidad and Tobago",1995,0,0,0,0,1,0,9,0.859,0
"547",52,"Trinidad and Tobago",1996,0,0,0,0,1,0,9,0.859,0
"548",52,"Trinidad and Tobago",1997,0,0,0,0,1,0,10,0.859,0
"549",52,"Trinidad and Tobago",1998,0,0,0,0,1,0,10,0.859,0
"550",52,"Trinidad and Tobago",1999,0,0,0,0,1,0,10,0.859,0
"551",52,"Trinidad and Tobago",2000,0,0,0,0,1,0,10,0.859,0
"552",52,"Trinidad and Tobago",2001,0,0,0,0,1,0,10,0.859,0
"553",52,"Trinidad and Tobago",2002,0,0,0,0,1,0,10,0.859,0
"554",52,"Trinidad and Tobago",2003,0,0,0,0,1,0,10,0.859,0
"555",52,"Trinidad and Tobago",2004,0,0,0,0,1,0,10,0.859,0
"556",52,"Trinidad and Tobago",2005,0,0,0,0,1,0,10,0.859,0
"557",52,"Trinidad and Tobago",2006,0,0,0,0,1,0,10,0.859,0
"558",52,"Trinidad and Tobago",2007,0,0,0,0,1,0,10,0.859,0
"559",70,"Mexico",1900,0,0,0,0,0,1,-9,0.246,0
"560",70,"Mexico",1901,0,0,0,0,0,1,-9,0.246,0
"561",70,"Mexico",1902,0,0,0,0,0,1,-9,0.246,0
"562",70,"Mexico",1903,0,0,0,0,0,1,-9,0.246,0
"563",70,"Mexico",1904,0,0,0,0,0,1,-9,0.246,0
"564",70,"Mexico",1905,0,0,0,0,0,1,-9,0.246,0
"565",70,"Mexico",1906,0,0,0,0,0,1,-9,0.246,0
"566",70,"Mexico",1907,0,0,0,0,0,1,-9,0.246,0
"567",70,"Mexico",1908,0,0,0,0,0,1,-9,0.246,0
"568",70,"Mexico",1909,0,0,0,0,0,1,-9,0.246,0
"569",70,"Mexico",1910,0,0,0,0,0,1,-9,0.246,0
"570",70,"Mexico",1917,0,0,0,0,0,1,-1,0.366,0
"571",70,"Mexico",1918,1,0,1,0,0,1,-1,0.378,0
"572",70,"Mexico",1919,0,0,0,0,0,1,-1,0.378,0
"573",70,"Mexico",1920,0,0,0,0,0,1,-1,0.378,0
"574",70,"Mexico",1921,0,0,0,0,0,1,-1,0.398,0
"575",70,"Mexico",1922,0,0,0,0,0,1,-1,0.419,0
"576",70,"Mexico",1923,0,0,0,0,0,1,-1,0.419,0
"577",70,"Mexico",1924,0,0,0,0,0,1,-3,0.419,0
"578",70,"Mexico",1925,0,0,0,0,0,1,-3,0.419,0
"579",70,"Mexico",1926,0,0,0,0,0,1,-3,0.419,0
"580",70,"Mexico",1927,0,0,0,0,0,1,-3,0.419,0
"581",70,"Mexico",1928,0,0,0,0,0,1,-3,0.419,0
"582",70,"Mexico",1929,0,0,0,0,0,1,-3,0.419,0
"583",70,"Mexico",1930,0,0,0,0,0,1,-6,0.439,0
"584",70,"Mexico",1931,0,0,0,0,0,1,-6,0.439,0
"585",70,"Mexico",1932,0,0,0,0,0,1,-6,0.439,0
"586",70,"Mexico",1933,0,0,0,0,0,1,-6,0.439,0
"587",70,"Mexico",1934,0,0,0,0,0,1,-6,0.439,0
"588",70,"Mexico",1935,0,0,0,0,0,1,-6,0.439,0
"589",70,"Mexico",1936,0,0,0,0,0,1,-6,0.439,0
"590",70,"Mexico",1937,0,0,0,0,0,1,-6,0.439,0
"591",70,"Mexico",1938,0,0,0,0,0,1,-6,0.439,0
"592",70,"Mexico",1939,0,0,0,0,0,1,-6,0.456,0
"593",70,"Mexico",1940,0,0,0,0,0,1,-6,0.456,0
"594",70,"Mexico",1941,0,0,0,0,0,1,-6,0.456,0
"595",70,"Mexico",1942,3,3,0,0,0,1,-6,0.456,0
"596",70,"Mexico",1943,0,0,0,0,0,1,-6,0.456,0
"597",70,"Mexico",1944,0,0,0,0,0,1,-6,0.456,0
"598",70,"Mexico",1945,0,0,0,0,0,1,-6,0.456,0
"599",70,"Mexico",1946,0,0,0,0,0,1,-6,0.456,0
"600",70,"Mexico",1947,0,0,0,0,0,1,-6,0.456,0
"601",70,"Mexico",1948,0,0,0,0,0,1,-6,0.456,0
"602",70,"Mexico",1949,0,0,0,0,0,1,-6,0.456,0
"603",70,"Mexico",1950,0,0,0,0,0,1,-6,0.456,0
"604",70,"Mexico",1951,0,0,0,0,0,1,-6,0.456,0
"605",70,"Mexico",1952,0,0,0,0,0,1,-6,0.456,0
"606",70,"Mexico",1953,0,0,0,0,0,1,-6,0.456,0
"607",70,"Mexico",1954,0,0,0,0,0,1,-6,0.551,0
"608",70,"Mexico",1955,0,0,0,0,0,1,-6,0.551,0
"609",70,"Mexico",1956,0,0,0,0,0,1,-6,0.551,0
"610",70,"Mexico",1957,0,0,0,0,0,1,-6,0.551,0
"611",70,"Mexico",1958,0,0,0,0,0,1,-6,0.551,0
"612",70,"Mexico",1959,0,0,0,0,0,1,-6,0.551,0
"613",70,"Mexico",1960,0,0,0,0,0,1,-6,0.572,0
"614",70,"Mexico",1961,0,0,0,0,0,1,-6,0.572,0
"615",70,"Mexico",1962,0,0,0,0,0,1,-6,0.572,0
"616",70,"Mexico",1963,0,0,0,0,0,1,-6,0.572,0
"617",70,"Mexico",1964,0,0,0,0,0,1,-6,0.572,0
"618",70,"Mexico",1965,0,0,0,0,0,1,-6,0.572,0
"619",70,"Mexico",1966,0,0,0,0,0,1,-6,0.572,0
"620",70,"Mexico",1967,0,0,0,0,0,1,-6,0.572,0
"621",70,"Mexico",1968,0,0,0,0,0,1,-6,0.572,0
"622",70,"Mexico",1969,0,0,0,0,0,1,-6,0.572,0
"623",70,"Mexico",1970,0,0,0,0,0,1,-6,0.572,0
"624",70,"Mexico",1971,0,0,0,0,0,1,-6,0.572,0
"625",70,"Mexico",1972,0,0,0,0,0,1,-6,0.572,0
"626",70,"Mexico",1973,0,0,0,0,0,1,-6,0.572,0
"627",70,"Mexico",1974,0,0,0,0,0,1,-6,0.572,0
"628",70,"Mexico",1975,0,0,0,0,0,1,-6,0.583,0
"629",70,"Mexico",1976,0,0,0,0,0,1,-6,0.583,0
"630",70,"Mexico",1977,0,0,0,0,0,1,-3,0.583,0
"631",70,"Mexico",1978,0,0,0,0,0,1,-3,0.583,0
"632",70,"Mexico",1979,0,0,0,0,0,1,-3,0.583,0
"633",70,"Mexico",1980,0,0,0,0,0,1,-3,0.583,0
"634",70,"Mexico",1981,0,0,0,0,0,1,-3,0.578,0
"635",70,"Mexico",1982,0,0,0,0,0,1,-3,0.578,0
"636",70,"Mexico",1983,0,0,0,0,0,1,-3,0.578,0
"637",70,"Mexico",1984,0,0,0,0,0,1,-3,0.578,0
"638",70,"Mexico",1985,0,0,0,0,0,1,-3,0.578,0
"639",70,"Mexico",1986,0,0,0,0,0,1,-3,0.578,0
"640",70,"Mexico",1987,0,0,0,0,0,1,-3,0.578,0
"641",70,"Mexico",1988,0,0,0,0,0,1,0,0.578,0
"642",70,"Mexico",1989,0,0,0,0,0,1,0,0.578,0
"643",70,"Mexico",1990,0,0,0,0,0,1,0,0.578,0
"644",70,"Mexico",1991,0,0,0,0,0,1,0,0.578,0
"645",70,"Mexico",1992,0,0,0,0,0,1,0,0.578,0
"646",70,"Mexico",1993,0,0,0,0,0,1,0,0.578,0
"647",70,"Mexico",1994,0,0,0,0,1,1,4,0.568,0
"648",70,"Mexico",1995,0,0,0,0,1,1,4,0.632,0
"649",70,"Mexico",1996,0,0,0,0,1,1,4,0.632,0
"650",70,"Mexico",1997,0,0,0,0,1,0,6,0.632,0
"651",70,"Mexico",1998,0,0,0,0,1,0,6,0.632,0
"652",70,"Mexico",1999,0,0,0,0,1,0,6,0.632,0
"653",70,"Mexico",2000,0,0,0,0,1,0,8,0.635,0
"654",70,"Mexico",2001,0,0,0,0,1,0,8,0.635,0
"655",70,"Mexico",2002,0,0,0,0,1,0,8,0.635,0
"656",70,"Mexico",2003,0,0,0,0,1,0,8,0.635,0
"657",70,"Mexico",2004,0,0,0,0,1,0,8,0.635,0
"658",70,"Mexico",2005,0,0,0,0,1,0,8,0.635,0
"659",70,"Mexico",2006,0,0,0,0,1,0,8,0.635,0
"660",70,"Mexico",2007,0,0,0,0,1,0,8,0.635,0
"661",90,"Guatemala",1900,0,0,0,0,0,1,-9,0.007,0
"662",90,"Guatemala",1901,0,0,0,0,0,1,-9,0.007,0
"663",90,"Guatemala",1902,0,0,0,0,0,1,-9,0.007,0
"664",90,"Guatemala",1903,0,0,0,0,0,1,-9,0.007,0
"665",90,"Guatemala",1904,0,0,0,0,0,1,-9,0.007,0
"666",90,"Guatemala",1905,0,0,0,0,0,1,-9,0.007,0
"667",90,"Guatemala",1906,3,3,0,0,0,1,-9,0.007,0
"668",90,"Guatemala",1907,0,0,0,0,0,1,-9,0.007,0
"669",90,"Guatemala",1908,0,0,0,0,0,1,-9,0.007,0
"670",90,"Guatemala",1909,0,0,0,0,0,1,-9,0.007,0
"671",90,"Guatemala",1910,0,0,0,0,0,1,-9,0.007,0
"672",90,"Guatemala",1911,0,0,0,0,0,1,-9,0.007,0
"673",90,"Guatemala",1912,0,0,0,0,0,1,-9,0.007,0
"674",90,"Guatemala",1913,0,0,0,0,0,1,-9,0.007,0
"675",90,"Guatemala",1914,0,0,0,0,0,1,-9,0.007,0
"676",90,"Guatemala",1915,0,0,0,0,0,1,-9,0.007,0
"677",90,"Guatemala",1916,0,0,0,0,0,1,-9,0.007,0
"678",90,"Guatemala",1917,1,1,0,0,0,1,-9,0.007,0
"679",90,"Guatemala",1918,1,0,0,0,0,1,-9,0.007,0
"680",90,"Guatemala",1919,0,0,0,0,0,1,-9,0.007,0
"681",90,"Guatemala",1920,0,0,0,0,0,1,-9,0.007,0
"682",90,"Guatemala",1921,0,0,0,0,0,1,2,0.007,0
"683",90,"Guatemala",1922,0,0,0,0,0,1,2,0.007,0
"684",90,"Guatemala",1923,0,0,0,0,0,1,2,0.007,0
"685",90,"Guatemala",1924,0,0,0,0,0,1,2,0.007,0
"686",90,"Guatemala",1925,0,0,0,0,0,1,2,0.007,0
"687",90,"Guatemala",1926,0,0,0,0,0,1,2,0.007,0
"688",90,"Guatemala",1927,0,0,0,0,0,1,2,0.007,0
"689",90,"Guatemala",1928,0,0,0,0,0,1,2,0.007,0
"690",90,"Guatemala",1929,0,0,0,0,0,1,2,0.007,0
"691",90,"Guatemala",1930,0,0,0,0,0,1,2,0.007,0
"692",90,"Guatemala",1931,0,0,0,0,0,1,-9,0.007,0
"693",90,"Guatemala",1932,0,0,0,0,0,1,-9,0.007,0
"694",90,"Guatemala",1933,0,0,0,0,0,1,-9,0.007,0
"695",90,"Guatemala",1934,0,0,0,0,0,1,-9,0.007,0
"696",90,"Guatemala",1935,1,1,0,0,0,1,-9,0.01,0
"697",90,"Guatemala",1936,0,0,0,0,0,1,-9,0.01,0
"698",90,"Guatemala",1937,0,0,0,0,0,1,-9,0.01,0
"699",90,"Guatemala",1938,0,0,0,0,0,1,-9,0.01,0
"700",90,"Guatemala",1939,0,0,0,0,0,1,-9,0.01,0
"701",90,"Guatemala",1940,0,0,0,0,0,1,-9,0.008,0
"702",90,"Guatemala",1941,3,3,0,0,0,1,-9,0.008,0
"703",90,"Guatemala",1942,0,0,0,0,0,1,-9,0.008,0
"704",90,"Guatemala",1943,0,0,0,0,0,1,-9,0.008,0
"705",90,"Guatemala",1944,0,0,0,0,0,1,5,0.011,0
"706",90,"Guatemala",1945,0,0,0,0,0,1,5,0.203,0
"707",90,"Guatemala",1946,0,0,0,0,1,1,5,0.228,0
"708",90,"Guatemala",1947,0,0,0,0,1,1,5,0.228,0
"709",90,"Guatemala",1948,0,0,0,0,1,1,5,0.228,0
"710",90,"Guatemala",1949,0,0,0,0,1,1,5,0.228,0
"711",90,"Guatemala",1950,0,0,0,0,1,1,2,0.228,0
"712",90,"Guatemala",1951,0,0,0,0,1,1,2,0.228,0
"713",90,"Guatemala",1952,0,0,0,0,1,1,2,0.228,0
"714",90,"Guatemala",1953,0,0,0,0,1,1,2,0.228,0
"715",90,"Guatemala",1954,0,0,0,0,0,1,-6,0.234,0
"716",90,"Guatemala",1955,0,0,0,0,0,1,-6,0.082,0
"717",90,"Guatemala",1956,0,0,0,0,0,1,-6,0.082,0
"718",90,"Guatemala",1957,0,0,0,0,0,1,-6,0.082,0
"719",90,"Guatemala",1958,2,1,1,0,0,1,-5,0.082,0
"720",90,"Guatemala",1959,0,0,0,0,0,1,-5,0.082,0
"721",90,"Guatemala",1960,0,0,0,0,0,1,-5,0.082,0
"722",90,"Guatemala",1961,0,0,0,0,0,1,-5,0.082,0
"723",90,"Guatemala",1962,0,0,0,0,0,1,-5,0.082,0
"724",90,"Guatemala",1963,0,0,0,0,0,1,-5,0.077,0
"725",90,"Guatemala",1964,0,0,0,0,0,1,-5,0.077,0
"726",90,"Guatemala",1965,0,0,0,0,0,1,-5,0.077,0
"727",90,"Guatemala",1966,0,0,0,0,1,1,3,0.077,0
"728",90,"Guatemala",1967,0,0,0,0,1,1,3,0.077,0
"729",90,"Guatemala",1968,0,0,0,0,1,1,3,0.077,0
"730",90,"Guatemala",1969,0,0,0,0,1,1,3,0.077,0
"731",90,"Guatemala",1970,1,1,0,0,1,1,1,0.077,0
"732",90,"Guatemala",1971,0,0,0,0,1,1,1,0.077,0
"733",90,"Guatemala",1972,0,0,0,0,1,1,1,0.077,0
"734",90,"Guatemala",1973,0,0,0,0,1,1,1,0.077,0
"735",90,"Guatemala",1974,0,0,0,0,0,1,-3,0.077,0
"736",90,"Guatemala",1975,1,0,1,0,0,1,-3,0.077,0
"737",90,"Guatemala",1976,0,0,0,0,0,1,-3,0.077,0
"738",90,"Guatemala",1977,1,0,1,0,0,1,-3,0.057,0
"739",90,"Guatemala",1978,0,0,0,0,0,1,-5,0.055,0
"740",90,"Guatemala",1979,0,0,0,0,0,1,-5,0.055,0
"741",90,"Guatemala",1980,0,0,0,0,0,1,-5,0.055,0
"742",90,"Guatemala",1981,0,0,0,0,0,1,-5,0.055,0
"743",90,"Guatemala",1982,1,1,0,0,0,1,-7,0.037,0
"744",90,"Guatemala",1983,0,0,0,0,0,1,-7,0.037,0
"745",90,"Guatemala",1984,1,1,0,0,0,1,-6,0.037,0
"746",90,"Guatemala",1986,0,0,0,0,1,1,3,0.105,0
"747",90,"Guatemala",1987,0,0,0,0,1,1,3,0.116,0
"748",90,"Guatemala",1988,0,0,0,0,1,1,3,0.116,0
"749",90,"Guatemala",1989,0,0,0,0,1,1,3,0.116,0
"750",90,"Guatemala",1990,0,0,0,0,1,1,3,0.116,0
"751",90,"Guatemala",1991,0,0,0,0,1,1,3,0.116,0
"752",90,"Guatemala",1992,0,0,0,0,1,1,3,0.116,0
"753",90,"Guatemala",1993,0,0,0,0,1,1,3,0.116,0
"754",90,"Guatemala",1994,0,0,0,0,1,1,3,0.116,0
"755",90,"Guatemala",1995,0,0,0,0,1,1,3,0.116,0
"756",90,"Guatemala",1996,0,0,0,0,1,0,8,0.159,0
"757",90,"Guatemala",1997,0,0,0,0,1,0,8,0.223,0
"758",90,"Guatemala",1998,0,0,0,0,1,0,8,0.248,0
"759",90,"Guatemala",1999,0,0,0,0,1,0,8,0.248,0
"760",90,"Guatemala",2000,1,0,0,0,1,0,8,0.441,0
"761",90,"Guatemala",2001,0,0,0,0,1,0,8,0.441,0
"762",90,"Guatemala",2002,0,0,0,0,1,0,8,0.441,0
"763",90,"Guatemala",2003,0,0,0,0,1,0,8,0.441,0
"764",90,"Guatemala",2004,0,0,0,0,1,0,8,0.441,0
"765",90,"Guatemala",2005,0,0,0,0,1,0,8,0.441,0
"766",90,"Guatemala",2006,0,0,0,0,1,0,8,0.432,0
"767",90,"Guatemala",2007,0,0,0,0,1,0,8,0.465,0
"768",91,"Honduras",1900,0,0,0,0,0,1,5,0.289,0
"769",91,"Honduras",1901,0,0,0,0,0,1,5,0.289,0
"770",91,"Honduras",1902,0,0,0,0,0,1,5,0.289,0
"771",91,"Honduras",1903,0,0,0,0,0,1,5,0.289,0
"772",91,"Honduras",1904,0,0,0,0,0,1,0,0.289,0
"773",91,"Honduras",1905,0,0,0,0,0,1,0,0.289,0
"774",91,"Honduras",1906,0,0,0,0,0,1,0,0.289,0
"775",91,"Honduras",1908,0,0,0,0,0,1,5,0.289,0
"776",91,"Honduras",1909,0,0,0,0,0,1,5,0.289,0
"777",91,"Honduras",1910,0,0,0,0,0,1,5,0.289,0
"778",91,"Honduras",1911,0,0,0,0,0,1,5,0.289,0
"779",91,"Honduras",1913,0,0,0,0,0,1,5,0.289,0
"780",91,"Honduras",1914,0,0,0,0,0,1,5,0.289,0
"781",91,"Honduras",1915,0,0,0,0,0,1,5,0.289,0
"782",91,"Honduras",1916,0,0,0,0,0,1,5,0.289,0
"783",91,"Honduras",1917,0,0,0,0,0,1,5,0.289,0
"784",91,"Honduras",1918,1,0,0,0,0,1,5,0.289,0
"785",91,"Honduras",1920,1,1,0,0,0,1,5,0.274,0
"786",91,"Honduras",1921,0,0,0,0,0,1,5,0.274,0
"787",91,"Honduras",1922,1,1,0,0,0,1,5,0.274,0
"788",91,"Honduras",1923,0,0,0,0,0,1,5,0.274,0
"789",91,"Honduras",1925,0,0,0,0,0,1,5,0.274,0
"790",91,"Honduras",1926,0,0,0,0,0,1,5,0.274,0
"791",91,"Honduras",1927,1,1,0,0,0,1,5,0.274,0
"792",91,"Honduras",1928,0,0,0,0,0,1,5,0.274,0
"793",91,"Honduras",1929,0,0,0,0,0,1,5,0.339,0
"794",91,"Honduras",1930,0,0,0,0,0,1,5,0.339,0
"795",91,"Honduras",1931,0,0,0,0,0,1,5,0.339,0
"796",91,"Honduras",1932,0,0,0,0,0,1,5,0.339,0
"797",91,"Honduras",1933,0,0,0,0,0,1,5,0.2,0
"798",91,"Honduras",1934,0,0,0,0,0,1,5,0.255,0
